Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
81.219574,0.03768786,43.99915335654402,11.37260991247828,0,1,8986.312,-0.01041036,6,1,false,false,-0.8270684,0.83748245,11.902913,-0.07033775,-0.007197549,3
81.22463,0.03794835,43.99916415651902,11.372617891315185,0,1,8992.898,-0.0133156,6,1,false,false,-0.70839906,0.87532073,10.869423,-0.0704719,-0.008132645,3
81.230896,0.038208857,43.99917486654345,11.37262574549177,0,1,8995.489,-0.015252735,6,1,false,false,-0.8204204,1.1223576,11.67161,-0.07066137,-0.012250984,3
81.23989,0.03846938,43.99918557656787,11.37263372432273,0,1,8989.015,-0.010653788,6,1,false,false,-0.637635,1.1078312,11.436161,-0.07090344,-0.0139178885,3
81.24809,0.038729936,43.99919637654287,11.372641578493372,0,1,8982.863,-0.007506056,6,1,false,false,-0.7159262,1.012065,13.124782,-0.07114225,-0.013201757,3
81.25421,0.0389905,43.99920708656729,11.37264955733622,0,1,8984.105,-0.0012105939,6,1,false,false,-0.365124,0.8853613,11.127312,-0.07135272,-0.009907775,3
81.26003,0.039251078,43.99921788654229,11.372657411506864,0,1,8990.115,0.0014530874,6,1,false,false,-0.43027967,0.91895914,11.337884,-0.07147721,-0.0048220716,3
81.265434,0.039511677,43.99922859656671,11.372665390337822,0,1,8989.686,0.0060529704,6,1,false,false,-0.17063639,0.930007,11.4103,-0.07153359,-0.0015120576,3
81.271034,0.039772283,43.99923939654171,11.372673244508466,0,1,8988.908,0.010895347,6,1,false,false,0.1233416,0.9041629,9.876242,-0.07152356,0.003342018,3
81.27723,0.040032905,43.99925010656613,11.372681223351313,0,1,8992.671,0.011379397,6,1,false,false,0.2260299,0.9632933,10.543905,-0.071430124,0.0077917664,3
81.28283,0.04029355,43.99926090654114,11.372689077510067,0,1,8995.25,0.009926311,6,1,false,false,0.5440036,0.8978939,10.8551,-0.07128074,0.010547507,3
81.28895,0.040554207,43.99927161656556,11.372697056352914,0,1,8995.786,0.0075060576,6,1,false,false,0.6083884,0.96878505,10.010191,-0.071096174,0.011770653,3
81.296036,0.040814884,43.99928232658998,11.372704910523558,0,1,8995.522,0.0043583266,6,1,false,false,0.49322715,0.9685224,11.326005,-0.070924126,0.008932677,3
